form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='När du skapar en Microsoft Access-databas måste du bestämma vilket frågeläge som du ska använda, eftersom körningsfel och oväntade resultat kan orsakas av att frågor som skapats i båda lägena blandas.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Dudley, som var så stor och bred att baken hängde ner över båda sidorna av köksstolen, flinade och vände sig mot Harry.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Han satte på TV:n och tittade på de första båda omgångarna i Mets match mot St Louis.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Andra platser låg utströdda omkring ekvatorn och förresten på alla slags latituder runt båda halvkloten.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Jag frågade vilken av de båda inställningarna som skulle avgå med segern i nittonhundratalets Frankrike Dreyfusaffärens och Vichyregeringens århundrade.'	treebank='lines_dev'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='De hälsades av jubel från alla dem som redan hade infunnit sig men som inte hade varit med på balen; också de hade beslutat att för en gångs skull klä upp sig, och de båda kvinnogrupperna förenade sig med varandra under förtjusta tillrop. Alla började tala om hurdan balen hade varit, champagne serverades, en kongolesisk orkester klämde igång, och den lätt verklighetsfrämmande, eggande stämningen från statsbalen och det trivsamma gemyt som präglade partyt flöt samman.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='De stod vid dörren till Mwetas taxi; plötsligt vällde en våg av varma känslor mellan de båda männen; engelsmannen stod där orörlig, den lille, livliga svarte mannen tog honom om överarmen, ett hårt grepp som kändes genom den mörka kostymen – alldeles som han i sitt eget land skulle ha fattat en broders hand.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Tänk er hur det ska ha känts för befälhavaren på en ståtlig – vad hette det nu – trirem i Medelhavet som plötsligt fick order att bege sig norrut, i expressfart transporterades tvärs över de båda Gallierna, gavs befäl över en farkost av det slag som legionärerna – som måtte ha varit ett förbluffande händigt släkte – brukade snickra ihop, tydligen i hundratal, på ett par månader, om vi får tro vad vi läser.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='en snygg, mörkblond kvinna med dubbelhaka, kort, framträdande näsa som sköt ut från den magnifika pannan, akvarelltonade ögon, understrukna av djupa fåror av trötthet som löpte ner mot båda kinderna.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='de båda männen piggnade till inför de växlingar mellan häpnad, ironiskt löje och (från Dandos sida) hånfull indignation med vilka han berättade, och Bray fick höra om de snabba helomvändningar med vilka en del vita ställde sig på den nya regimens sida, medan andra redan hade packat och lämnat landet.'	treebank='lines_dev'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Hennes båda bröder dog i Auschwitz, sade Hjalmar Wentz;'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='De båda betänkanden som vi behandlar i dag är ytterligare nödvändiga steg i en sådan riktning.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='de pastellmjuka nyanserna hos Olivias tillhörigheter... mattorna, möblerna i körsbärs- och sidenträ... och de röda lerkärlen, några pärlbroderier, de båda utsökta träskulpturerna som de en gång hade hittat i Kongo.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Dando hade vid det här laget lyckats dra till sig ett visst buttert, förargat intresse från en ung patriot i socialdepartementet, en glitterögd likgiltighet från Doris Manyema, en av landets tre eller fyra kvinnor med akademisk examen, och ett visst roat gillande från en flykting från Sydafrika, vars gulbruna hy, lilla näsa och finskurna läppar skilde honom från de båda andras djupa svärta.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Jag avslutar genom att tacka båda de föredragande,'	treebank='lines_test'
form='samtliga'	lemma='samtlig'	upos='DET'	deprel='det'	feats='Case=Nom|Definite=Ind|Degree=Pos|Number=Plur'	text='Jag skakade hand med underverket och fick veta att han var bolagets förste bokhållare och att samtliga räkenskaper fördes på denna station.'	treebank='lines_dev'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Nasser löste inga problem.'	treebank='lines_test'
form='Inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Inga kort, inga presenter, och han skulle tillbringa kvällen med att låtsas att han inte fanns.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Tre dagar senare visade Dursleys fortfarande inga tecken på att bevekas och Harry kunde inte se någon utväg ur sin situation.'	treebank='lines_dev'
form='Inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Inga viktiga hinder har tillkännagivits för ratificeringen.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Den nivån inger mig inga bekymmer.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Det finns också de som anser, att inga andra etiska regler bör gälla för det sexuella samlivet än för annat mänskligt umgänge: man äter tillsammans, man pratar tillsammans, man arbetar tillsammans med olika människor.'	treebank='talbanken'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Man hajade till inför en sådan misstanke, för därute fanns det inga yttre tecken att gå efter.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text="Dvs bland kvinnor som ofta frivilligt av traditionstänkande och i många fall på grund av dålig eller ingen yrkesutbildning eller motvilligt på grund av frånvaron av tillräckligt antal eller inga daghemsplatser alls, mannens konventionella status- och bekvämlighetstänkande och den avskräckande skattelagstiftningen' valt' att stanna hemma."	treebank='talbanken'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='De människor som har de sämsta inkomsterna eller inga inkomster alls, varför har de hamnat i den situationen?'	treebank='talbanken'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Här fanns inga blomsternoter från de högsta kvinnliga oktaverna.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Klockan på väggen mitt emot honom hade bara en visare och inga siffror alls.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Kvinnan behöver inga överflödiga varuhusronder eller dylikt för att pigga upp sitt humör.'	treebank='talbanken'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Att små barn inte skulle kunna ta emot och ge värme till flera personer, om dessa bara uppfyller kravet att vara igenkända och älskade av barnen, finns det inga vetenskapliga belägg för.'	treebank='talbanken'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='För att sköta en rigg behövs ett 50-tal man - det är entreprenörens eget folk och alltså inga lokalanställda.'	treebank='talbanken'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Det finns inga daghem och att få en dagmamma är kanske lika omöjligt.'	treebank='talbanken'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Inga kort, inga presenter, och han skulle tillbringa kvällen med att låtsas att han inte fanns.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Hon tog mig med sig hem, tände inga lampor, tog av sig kläderna och fick mig att ligga bredvid henne i vad som verkade vara en mycket smal säng.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='De var inga kolonisatörer, deras administration inskränkte sig sannolikt till utsugning, misstänker jag.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Det fanns inga spår, inga ledtrådar, inga givna mått och steg.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Det är förstås väldigt svårt att ställa nån till svars för det, för inga mugglare vill erkänna att de har nycklar som krymper – de påstår bara att de tappar dem hela tiden.'	treebank='lines_dev'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Var snäll och ställ inga frågor, sa den unge mannen till slut.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Jag har inga som helst känslor när det gäller Hitler.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Lägg märke till att inga presentationsformat är tillgängliga om du inte väljer någon information för export.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur'	text='Kungen vidtog inga särskilda försiktighetsåtgärder under sin flykt och blev igenkänd flera gånger vid sina anhalter.'	treebank='pud'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Neg'	text='Harry visste att han inte borde ha nappat på Dudleys krok, men Dudley hade sagt precis det som Harry själv hade tänkt kanske hade han inga vänner på Hogwarts.'	treebank='lines_test'
form='inga'	lemma='ingen'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur'	text='En talesperson för polisen berättade för AP att det förekom ”en ordväxling” som följdes av ett ”gräl” men att inga skador hade rapporterats.'	treebank='pud'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka faktorer avgör, om man främst skall bygga vattenkraftverk eller ångkraftverk?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Om man, trots denna syn på äktenskapet, accepterar skilsmässa - på vilka grunder gör man det?'	treebank='talbanken'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka ideer ligger bakom deras planering?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Därmed bestäms också vilka beteenden som kommer att förstärkas resp försvagas.'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='I ett schema definieras närmare bestämt reglerna för ett XML-datadokument, t.ex elementnamn och datatyper, vilka element som kan förekomma tillsammans och vilka attribut som är tillgängliga för varje element.'	treebank='lines_dev'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='På vilka olika sätt kan oljan transporteras?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Talade om för folk att cigarettrökning var skadligt, tryckte på alla upptänkliga skäl varför man skulle sluta röka, påpekade vilka skadliga effekter rökningen har.'	treebank='talbanken'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka egenskaper hos bilen värderar du mest - snabb acceleration, bekväm inredning, hög säkerhet, liten bränsleförbrukning eller lågt pris?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Diskutera vilka möjligheter som i framtiden kan finnas att direkt utnyttja solenergin!'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Han säger: "Jag frågar mig på vilka sätt mitt liv inte har varit typiskt.'	treebank='lines_test'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka möjligheter att förebygga ungdomsbrottslighet finns eller borde finnas?'	treebank='talbanken'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka energikällor skall man välja?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='I uppställningen på sid. 27 kan du se vilka märken som finns på marknaden och deras cirkapriser som uppgivits för Spk i maj 1970.'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text="Uppgift om vilka orter som har utkörning finner Ni också i 'Förteckning över postanstalter i Sverige'."	treebank='talbanken'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka mönster bildar siffrorna?'	treebank='lines_test'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka konsekvenser kan det ha för olika familjemedlemmar?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Svårast är att bestämma vilka förändringar som har skett i fråga om den sexuella funktionen.'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Inom vilka industrigrenar är kol ännu den viktigaste energikällan?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Skulle det vara möjligt, funderade han, att ställa sig upp inför världens ögon och med allvar och övertygelse spy ur sig vilka lögner som helst?'	treebank='lines_test'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Tot'	text='I skydd av den idealbildning som omger familjen har denna blivit vår mest riskabla samhälleliga institution, där nästan vilka fysiska och andliga brutaliteter som helst tillåts.'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text="Uppgift om vilka orter som har expressutdelning finner Ni också i 'Förteckning över postanstalter i Sverige'."	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Skolstyrelsen i varje kommun bestämmer efter samråd med lärare och elever vilka aktiviteter som skall erbjudas eleverna.'	treebank='talbanken'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka svenska myndigheter är det främst som sysslar med invandrarfrågor?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Men konsumenten bör också kunna få besked om vilka grundläggande brister alla bilar har - även de som är relativt säkrare än andra.'	treebank='talbanken'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka problem blev då lösta?'	treebank='lines_test'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Broschyrer skickades ut till rökarna där de själva kunde testa vad de var för slags rökare, varför de rökte, vilka svårigheter de kunde möta om de ville sluta.'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Alla föräldrar funderar över hur det skall gå för deras barn i livet och vilka möjligheter det har inom sig.'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='- Ju klarare man kan få rökarna att inse varför de egentligen röker, vilka behov de försöker tillfredsställa med cigaretten, desto lättare är det att få dem att sluta röka, menar dr Horn.'	treebank='talbanken'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka slutsatser kan av diagrammet på sid 152 dras beträffande sambandet mellan levnadsstandard och energikonsumtion?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Familjen är den grupp, vars värderingar och attityder under de tidiga barnaåren bestämmer vilka belöningar och straff som ska utdelas för olika beteenden.'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='En XML-schemafil är en formell specifikation av reglerna för ett XML-dokument, som innehåller en rad elementnamn samt information om vilka element som är tillåtna i dokumentet och i vilka kombinationer.'	treebank='lines_test'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Det är överhuvud aldrig självklart i etiken vilka nya värderingar som kan följa från ett förändrat faktaläge, och i bägge dessa frågor finns det anledning att undvika en förenklad tolkning av den kristna ståndpunkten.'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='En annan punkt gällde vilka bestämmelser man i den digitala miljön skall ha för den privata kopian.'	treebank='lines_test'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Hur barnet kommer att bli som människa, vilka egenskaper det kommer att få och hur karaktären utformas beror också i hög grad på de erfarenheter det gör.'	treebank='talbanken'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka felkällor kan finnas i polisstatistiken?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Av vilka orsaker har man inom sjöfarten nästan helt övergått till oljedrift?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Tanken var att hålla upp en skrattspegel framför Don Quijote, att skildra alla hans absurda, orimliga självbedrägerier så att han, när han själv läste boken, skulle inse vilka villovägar han slagit in på.'	treebank='lines_test'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vi varierar i vårt beteende från situation till situation beroende på vilka andra människor som finns med.'	treebank='talbanken'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka risker man tar genom att inte låta barnen i tid komma ut bland andra barn, därom talas det mycket litet och forskas ännu mindre.'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Inom familjeforskningen söker man efter kriterier på mental hälsa, dvs. man försöker fastställa vilka egenskaper man egentligen väntar sig att familjen skall främja hos sina medlemmar.'	treebank='talbanken'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka länder har stora tillgångar av uran?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilken politik och vilka politikområden?'	treebank='lines_test'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka månader!'	treebank='lines_test'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Ett sätt att överblicka familjens utveckling är att se vilka funktioner den tidigare har haft och vilka den har i dag.'	treebank='talbanken'
form='Vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Vilka olika krav ställs på flickan i dessa olika rollsituationer?'	treebank='talbanken'
form='vilka'	lemma='vilken'	upos='DET'	deprel='det'	feats='Definite=Ind|Number=Plur|PronType=Int'	text='Hittills har man i diskussionen kring kollektiv uppfostran mest talat om vilka risker en sådan uppfostran kan medföra.'	treebank='talbanken'
